Title,Date,Blurb
Heroin overdoses continue in Mon Valley,"Friday, Aug 21, 2015, by Rick Bruni Jr.",Another round of suspected heroin overdoses andndash; many involving stamp bags marked 'Made in Colombia' andndash; have been reported in the Mid-Mon Valley. And at least two police departments have obtained unopened stamp bags containing suspected heroin and sent them for lab evaluation. Nearly two dozen cases have been reported ...
Philadelphia sees spike in nonfatal drug overdoses,"Sunday, Jul 22, 2018, by The Associated Press",PHILADELPHIA -- Health officials are reporting a significant spike in nonfatal drug overdoses or adverse reactions in Philadelphia. Health Commissioner Tom Farley tells The Philadelphia Inquirer that the cluster was the largest he has seen in two years as head of the city's health department. Farley says seven people died ...
Weekend heroin overdoses hit Mon Valley,"Tuesday, Aug 18, 2015, by Rick Bruni Jr.","A wave of heroin overdoses swept through the Mid-Mon Valley over the weekend – resulting in one death in Charleroi – but law enforcement officials have not determined if the incidents are related. In Washington County, 17 drug overdoses were reported in a 24-hour period. Coroner Tim Warco is investigating ..."
"Autopsy: 8-year-old Detroit boy died of fentanyl overdose, not alcohol","Wednesday, Dec 06, 2017, by The Associated Press",DETROIT — Authorities say an investigation to determine whether alcohol played a role in the death of an 8-year-old Detroit boy in July determined that the child died of an accidental fentanyl overdose. Authorities say Jamere Arnold was in cardiac arrest when medics arrived at a relative's home. Police said ...
"Autopsy: 8-year-old Detroit boy died of fentanyl overdose, not alcohol","Wednesday, Dec 06, 2017, by The Associated Press",DETROIT — Authorities say an investigation to determine whether alcohol played a role in the death of an 8-year-old Detroit boy in July determined that the child died of an accidental fentanyl overdose. Authorities say Jamere Arnold was in cardiac arrest when medics arrived at a relative's home. Police said ...
Weekend heroin overdoses hit Mon Valley,"Tuesday, Aug 18, 2015, by Rick Bruni Jr.","A wave of heroin overdoses swept through the Mid-Mon Valley over the weekend – resulting in one death in Charleroi – but law enforcement officials have not determined if the incidents are related. In Washington County, 17 drug overdoses were reported in a 24-hour period. Coroner Tim Warco is investigating ..."
Philadelphia sees spike in nonfatal drug overdoses,"Sunday, Jul 22, 2018, by The Associated Press",PHILADELPHIA -- Health officials are reporting a significant spike in nonfatal drug overdoses or adverse reactions in Philadelphia. Health Commissioner Tom Farley tells The Philadelphia Inquirer that the cluster was the largest he has seen in two years as head of the city's health department. Farley says seven people died ...
Heroin overdoses continue in Mon Valley,"Friday, Aug 21, 2015, by Rick Bruni Jr.",Another round of suspected heroin overdoses andndash; many involving stamp bags marked 'Made in Colombia' andndash; have been reported in the Mid-Mon Valley. And at least two police departments have obtained unopened stamp bags containing suspected heroin and sent them for lab evaluation. Nearly two dozen cases have been reported ...
Akron public middle and high schools to carry overdose antidote Narcan,"Tuesday, Jul 11, 2017, by The Associated Press","AKRON, Ohio — Officers patrolling public middle and high schools in one of northeast Ohio's largest cities will start carrying the overdose antidote naloxone during the coming school year. The Akron Board of Education voted 5-1 in favor of the policy Monday. Supporters say access to the antidote, also known ..."
"Two boys cry for help, saved overdosed parents, police say","Friday, Jun 09, 2017, by The Associated Press","UPPER DARBY — Police say 4-year-old and 1-year-old boys saved a Pennsylvania couple who overdosed by yelling out a window for help. Upper Darby police say the children yelled out the window, crying that their parents were locked in the bathroom and wouldn't come out. Neighbor Kendra Outen called 911, ..."
Mon Valley police departments vary on use of heroin overdose antidote,"Thursday, Sep 03, 2015, by Michael DiVittorio","Several Mon Valley police departments will dispense Narcan, also known as naloxone, a drug that can help save the lives of victims of heroin overdoses. North Versailles police obtained 10 Narcan kits a few months ago and have used four of them. 'In three months, we're four-for-four in reversing the ..."
Vince Mercuri: Families can be a weapon in war against overdose crisis,"Monday, Sep 10, 2018, by Vince Mercuri","On Aug. 21, the U.S. Drug Enforcement Administration announced that 5,456 drug-related overdose deaths were reported by coroners and medical examiners in Pennsylvania for 2017. This number represents a 16 percent increase in overdose deaths from 2016. That correlates to 15 overdoses each day in Pennsylvania. On Aug. 16, the ..."
Arnold man to stand trial in drug overdose death,"Thursday, Apr 02, 2015, by Chuck Biedka","One of three people charged with causing the heroin overdose death of a Lower Burrell woman was ordered to stand trial Wednesday while a second defendant waived charges to court. After a preliminary hearing, Demetrius T. Houser, 19, of Third Avenue, Arnold was ordered to stand trial for drug delivery ..."
County by county look at Alle-Kiski Valley drug overdoses,"Sunday, Mar 15, 2015, by Chuck Biedka",No part of the four-county Alle-Kiski Valley is being spared the effects of heroin and other potentially fatal drugs. Here's a glance at the problem county by county. Westmoreland County Coroner Ken Bacha said the county's 87 drug overdose death total in 2014 surpassed the number for 2013 by one. ...
Mon Valley police departments vary on use of heroin overdose antidote,"Thursday, Sep 03, 2015, by Michael DiVittorio","Several Mon Valley police departments will dispense Narcan, also known as naloxone, a drug that can help save the lives of victims of heroin overdoses. North Versailles police obtained 10 Narcan kits a few months ago and have used four of them. 'In three months, we're four-for-four in reversing the ..."
Elton John says farewell to Pittsburgh — twice,"Thursday, Oct 04, 2018, by Candy Williams","It will take three years for Elton John to bid a fond farewell to his fans worldwide. His 'Farewell Yellow Brick Road' tour, launched Sept. 8 in Allentown, will include more than 300 shows across five continents, with stops in North America, Europe, Asia, South America and Australia, before reaching ..."
Overdose data at heart of feud over curbing drug abuse,"Monday, Oct 17, 2016, by Ben Schmitt","A puzzling bureaucratic feud simmers in the background of joint efforts to stamp out Pennsylvania's deadly opioid crisis. Perhaps it's just a misunderstanding. The dispute centers on data — namely statistics of Pennsylvania residents who have died from opioids or heroin. David Hickton, U.S. attorney for Western Pennsylvania, says the ..."
Decade of death: Overdoses claim 825 lives in Westmoreland County over 10 years,"Friday, Dec 29, 2017, by Debra Erdley and Renatta Signorini","It was spring 2016, and Sharon Stinebiser believed her sons had escaped the maw of the opioid epidemic that was claiming lives all around her Youngwood home. Her oldest son, Josh Gunther, 29, had been clean for nine years. He kicked the heroin habit that gripped him from ages 16-20 ..."
Pitt study: 70K opioid overdose deaths went unreported on death certificates,"Wednesday, Jun 27, 2018, by Tom Davidson","The scope of the national opioid epidemic is dramatically underestimated because of incomplete death certificate reporting, according to a study released Wednesday by the journal of the U.S. Surgeon General. The problem is most evident in Pennsylvania, according to the study's lead author, Jeanine M. Buchanich, a research professor at ..."
Indiana Co. man responsible for another's overdose death,"Wednesday, Jul 25, 2018, by Matthew Medsger","An Indiana County man faces up to 20 years behind bars after pleading guilty to charges he distributed opioids resulting in another man's death, U.S. Attorney Scott Brady announced Wednesday. Justin Kromer, 30, entered a guilty plea to one count of possession with intent to distribute and distribution of controlled ..."
