Title,Date,Blurb
"Financial advisers should help clients with opioid problems, state agency says","Wednesday, Jan 24, 2018, by Brian Bowling","A client who suddenly demands money from retirement savings or home equity lines could be struggling with an opioid addiction or under the control of someone who's addicted, the state Banking and Securities Department says in a new guide for financial advisers. An InvestmentNews survey of more than 400 advisers ..."
Makers of overdose antidote visit Pittsburgh to raise awareness about drug,"Monday, Oct 01, 2018, by Bob Bauder","An Eastern Pennsylvania company has enlisted local doctors in a campaign to raise awareness about the life-saving drug naloxone, which can reverse the effects of a drug overdose, as an opioid epidemic continues to kill people across Pennsylvania at alarming rates. Last year, 5,456 Pennsylvanians died from drug overdoses, according ..."
State of opioid epidemic discussed at New Kensington summit,"Thursday, May 25, 2017, by Chuck Biedka","Drug or alcohol addiction doesn't impact addicts alone. While Narcotics Anonymous helps addicts and other groups like Nar-Anon help an addict's family, Alle-Kiski Valley people in the know realize much more must be done. Just how to do that was the focus of a conference Wednesday in New Kensington. The ..."
Burrell High School student video targets opioid epidemic,"Wednesday, Dec 28, 2016, by Matthew Medsger","Winning would be great, but some Burrell High School students have a more important goal in mind when it comes to the district's latest competition. They're looking for viral video status — a means to get their anti-heroin message to as many people as possible. 'We want people to quite ..."
Burrell High School student video targets opioid epidemic,"Wednesday, Dec 28, 2016, by Matthew Medsger","Winning would be great, but some Burrell High School students have a more important goal in mind when it comes to the district's latest competition. They're looking for viral video status — a means to get their anti-heroin message to as many people as possible. 'We want people to quite ..."
"Brewster outlines plans for opioid treatment, school safety","Thursday, Apr 19, 2018, by Brian C. Rittmeyer","A distinction needs to be made between addicted drug users and dealers who are in it for the money, state Sen. Jim Brewster says. 'Addicts have a sickness and a disease. Drug dealers who are not addicts are criminals and killers,' he said. 'People die from your product. You should ..."
"Forum offers Alle-Kiski Valley parents, kids insight into nation's opioid epidemic","Thursday, Mar 09, 2017, by Matthew Medsger","When it comes to kids, drugs and addiction, parents need to be parents, not friends. That was the message Wednesday night, when the Westmoreland County Department of Juvenile Probation, with the assistance of county juvenile court Judge Michele Bononi, presented a Substance Abuse Forum andamp; Education (S.A.F.E.) at Penn State ..."
"In specialty drug-treatment courts dominated by opioid addiction, York County makes it official","Friday, Dec 22, 2017, by Matthew Santoni","York County has so many court cases tied to opiate addiction that it's closing its drug-treatment court to other drugs, but Pittsburgh-area treatment courts say they haven't gotten that bad yet. York County is hiring two new probation officers to expand its drug court's capacity from 150 to 250 cases, ..."
New FBI Pittsburgh head to focus on opioid epidemic,"Thursday, Sep 06, 2018, by Megan Guza","The new head of the FBI's Pittsburgh field office wants you to know that he is not investigating Hillary Clinton's emails, nor is he looking into any Russian collusion. 'Ninety-nine percent of our cases have nothing to do with Clinton emails or Russia investigations or meddling with elections,' said Bob ..."
Hampton students exposed to harsh facts of opioid addiction,"Thursday, Mar 29, 2018, by Natalie Beneviat","Students at the Hampton Township School District have been getting perhaps some of the most important education they'll ever receive thanks to a variety of speakers on addiction, including Dr. Charles Thomas Brophy, a local emergency medicine and addiction doctor. Brophy is also one of the keynote speakers at the ..."
State of opioid epidemic discussed at New Kensington summit,"Thursday, May 25, 2017, by Chuck Biedka","Drug or alcohol addiction doesn't impact addicts alone. While Narcotics Anonymous helps addicts and other groups like Nar-Anon help an addict's family, Alle-Kiski Valley people in the know realize much more must be done. Just how to do that was the focus of a conference Wednesday in New Kensington. The ..."
Pittsburgh attorney sets up 'opioid trusts' for beneficiaries with addiction issues,"Sunday, Aug 12, 2018, by Patrick Varine","Attorney Martin Hagan specializes in estate planning and has answered questions about nearly all aspects of setting up wills, trusts and similar legal documents. But four years ago, he got a question he hadn't anticipated. 'I had clients with a child who had a substance abuse disorder, and they were ..."
Sewickley groups to host opioid panel discussion,"Tuesday, Mar 27, 2018, by Stephanie Hacke",Emily Lyons thinks about her two daughters' future. She wants to make sure that if they are ever in a situation where drugs are present that they know to say 'no.' And she wants to make sure their friends — and youth throughout the entire Sewickley Valley area — know ...
Praise for surgeon general's advisory on opioid antidote,"Thursday, Apr 05, 2018, by Megan Guza and Ben Schmitt","The overdose reversal drug naloxone twice saved the life of Carmen Capozzi's son, Sage. If it had been available a third time andmdash; on March 5, 2012, at a Hempfield motel andmdash; Sage could have had the opportunity at recovery. Six years after his son's death, Capozzi welcomed the surgeon ..."
Praise for surgeon general's advisory on opioid antidote,"Thursday, Apr 05, 2018, by Megan Guza and Ben Schmitt","The overdose reversal drug naloxone twice saved the life of Carmen Capozzi's son, Sage. If it had been available a third time andmdash; on March 5, 2012, at a Hempfield motel andmdash; Sage could have had the opportunity at recovery. Six years after his son's death, Capozzi welcomed the surgeon ..."
Hampton students exposed to harsh facts of opioid addiction,"Thursday, Mar 29, 2018, by Natalie Beneviat","Students at the Hampton Township School District have been getting perhaps some of the most important education they'll ever receive thanks to a variety of speakers on addiction, including Dr. Charles Thomas Brophy, a local emergency medicine and addiction doctor. Brophy is also one of the keynote speakers at the ..."
State of opioid epidemic discussed at New Kensington summit,"Thursday, May 25, 2017, by Chuck Biedka","Drug or alcohol addiction doesn't impact addicts alone. While Narcotics Anonymous helps addicts and other groups like Nar-Anon help an addict's family, Alle-Kiski Valley people in the know realize much more must be done. Just how to do that was the focus of a conference Wednesday in New Kensington. The ..."
"When is it OK to drink alcohol while pregnant? Never, doctors say","Tuesday, Oct 02, 2018, by Rita Giordano","For such a little guy, Robert McCloud has worked very hard to get to where he is today. At age 13 months, he weighs less than half of most babies his age. He has a cleft lip and trouble swallowing, so much of his nourishment comes through a feeding tube. ..."
