Title,Date,Blurb
"Plum woman accused of killing dad is 'despondent' and on suicide watch, psychiatrist says","Monday, May 15, 2017, by Natasha Lindstrom","Christina Nicassio — the 27-year-old youth soccer coach accused of stabbing her dad to death at his Plum home — believes 'the people in the TV' told her she was an 'evil person,' a psychiatrist testified Monday. Psychiatrist Christine Martone said Nicassio appears to be experiencing a psychotic episode and ..."
Robin Williams' suicide followed by 'copycat' deaths,"Monday, Feb 19, 2018, by The Washington Post","'Hanged.' The front page of the New York Daily News said it all in one word on Aug. 13, 2014. Above the capital letters, which filled nearly a third of the page, was a photo of comedian Robin Williams with a somber expression, dead at age 63. The headline, unfortunately, ..."
Venango teen who killed grandparents dead of apparent suicide,"Wednesday, Sep 10, 2014, by Paul Peirce","A 15-year-old Venango County boy who admitted shooting and killing his grandparents near Oil City about two years ago was found dead in his prison cell late Monday at SCI Pine Grove in Indiana County, authorities said. Prison officials said Zachary Proper apparently hanged himself using a sheet tied around ..."
Westmoreland treasure hunter with high-profile emeralds claim commits suicide,"Thursday, Oct 31, 2013, by Paul Peirce","A self-proclaimed thrill seeker and treasure hunter, Jay Miscovich told the almost-too-good-to-be-true story of his biggest find — piles of emeralds worth untold millions in the azure waters off Key West — to anyone who would listen. A '60 Minutes' news crew listened. And countless newspapers across the nation listened, ..."
Second Blair County friar commits suicide in province under sex abuse investigation,"Wednesday, Jul 01, 2015, by Mike Wereschagin and Brad Bumsted","A Blair County friar hanged himself two days after agents with the state Attorney General's Office raided a nearby monastery connected to a sexual abuse scandal, the Blair County Coroner's office confirmed Wednesday. The Rev. David Kaczmarek, 53, died about 6 p.m. Saturday at St. Joseph's Friary in Hollidaysburg, the ..."
Fayette deaths apparent murder-suicide,"Monday, Jun 16, 2014, by Renatta Signorini","A Fairchance woman was shot once in the head on Saturday by a man police said she was dating, and he later turned the gun on himself, according to investigators. Fayette County Coroner Dr. Phillip Reilly said Leah Fields, 19, was pronounced dead in the mobile home of James Dice ..."
Robin Williams' suicide followed by 'copycat' deaths,"Monday, Feb 19, 2018, by The Washington Post","'Hanged.' The front page of the New York Daily News said it all in one word on Aug. 13, 2014. Above the capital letters, which filled nearly a third of the page, was a photo of comedian Robin Williams with a somber expression, dead at age 63. The headline, unfortunately, ..."
Venango teen who killed grandparents dead of apparent suicide,"Wednesday, Sep 10, 2014, by Paul Peirce","A 15-year-old Venango County boy who admitted shooting and killing his grandparents near Oil City about two years ago was found dead in his prison cell late Monday at SCI Pine Grove in Indiana County, authorities said. Prison officials said Zachary Proper apparently hanged himself using a sheet tied around ..."
Route 30 death puts spotlight on suicide rise in Westmoreland County,"Wednesday, Apr 01, 2015, by Paul Peirce","A tragedy that played out in public on Tuesday when a man took his life by jumping off an overpass onto a tractor-trailer on Route 30 in Hempfield put the spotlight on an alarming and growing problem in Westmoreland County, according to officials. Coroner Ken Bacha said Glenn Branthoover, 56, ..."
UPMC researcher who died of cyanide poisoning committed suicide,"Friday, Jan 30, 2015, by Michael Hasch","The UPMC researcher who collapsed at her desk and died a few hours later took her own life, the Allegheny County Medical Examiner's Office said on Friday. Nicole Kotchey, 35, of Ross, collapsed at 8:30 a.m. Nov. 12 at UPMC Magee-Womens Hospital in Oakland and died four hours later of ..."
"McCandless mom, accused of drowning son, on suicide watch","Thursday, Apr 03, 2014, by Margaret Harding","A McCandless boy hovered close to death as his mother appeared in court on Thursday, charged with trying to drown him and killing his brother. 'It is my understanding the child is on life support with no brain activity,' Assistant District Attorney Lisa Pellegrini told a judge at Laurel Michelle ..."
"Murrysville shooter had a suicide note and rifle, police say","Monday, Feb 25, 2013, by Renatta Signorini and Daveen Rae Kurutz","Joe Llewellyn cradled his wife as she lay mortally wounded from a gunshot in a Murrysville parking lot, their injured daughter nearby, police said on Monday. Police said Michael L. Lunsford Jr., 21, of Murrysville shot the two women and then himself at 7:25 p.m. Saturday after concocting a story ..."
Increasing suicide rates among first responders spark concern,"Sunday, Mar 19, 2017, by Wes Venteicher",Paramedic George Redner III started to grow angry and distant after he failed to revive a 2-year-old who had drowned. But not even his parents saw how deeply his work affected him until he took his life seven years later. 'My son was a classic case of 'I'm never going ...
UPMC researcher who died of cyanide poisoning committed suicide,"Friday, Jan 30, 2015, by Michael Hasch","The UPMC researcher who collapsed at her desk and died a few hours later took her own life, the Allegheny County Medical Examiner's Office said on Friday. Nicole Kotchey, 35, of Ross, collapsed at 8:30 a.m. Nov. 12 at UPMC Magee-Womens Hospital in Oakland and died four hours later of ..."
Verne Troyer rushed to hospital after friend reports him as suicidal,"Tuesday, Apr 03, 2018, by Chris Pastrick","Actor Verne Troyer has been hospitalized, according to a report by TMZ, after a friend of his called police to tell them the actor was suicidal. Police sources told TMZ they rushed to the Mini Me actor's home around 7:30 p.m. Monday night. Police described the 'Austin Powers' performer as ..."
Facebook using Artificial Intelligence to search for suicidal posts,"Wednesday, Nov 29, 2017, by Ben Schmitt",Facebook is rolling out a new automated effort to hopefully save lives. The social media platform said this week it is using artificial intelligence technology to scan and flag text and video posts for patterns of suicidal thoughts or self harm. 'Starting today we're upgrading our AI tools to identify ...
'Suicidal' mechanic steals Horizon Airlines plane from Seattle airport,"Saturday, Aug 11, 2018, by The Associated Press","SEATAC, Wash. -- A 'suicidal' airline employee stole an empty Horizon Air turboprop plane, took off from Sea-Tac International Airport and was chased by military jets before crashing into a small island in the Puget Sound on Friday night, officials said. Preliminary information suggests the crash occurred because the 29-year-old ..."
"Rostraver woman killed in apparent murder-suicide had reported abuse, court records show","Monday, Nov 17, 2014, by Renatta Signorini","Robert W. Pendleton left his car running with the headlights on just after midnight Monday and, armed with a pistol, walked up to a Monessen home, police said. The red Kia Sportage was still running when police arrived minutes later to find a bloody scene on the porch of the ..."
Police: Man shot girlfriend in Stowe before attempting suicide with gas,"Wednesday, Nov 14, 2012, by Tony LaRussa","A woman found shot to death in her Stowe home on Wednesday afternoon may have been killed by her boyfriend, who then turned on the gas to try to take his own life, police said. The Allegheny County Medical Examiner's Office identified the woman as Elizabeth Cannon, 21. Authorities initially ..."
Anthony Bourdain found dead of suicide at 61,"Friday, Jun 08, 2018, by The Associated Press","Anthony Bourdain, the celebrity chef and citizen of the world who inspired millions to share his delight in food and the bonds it created, was found dead in his hotel room Friday in France while working on his CNN series on culinary traditions. He was 61. CNN confirmed the death, ..."
Man's suicide leads to evacuation of Bridgeville neighborhood,"Tuesday, Sep 25, 2012, by Margaret Harding","Authorities on Tuesday discovered the body of a Bridgeville man in his bathroom upon evacuating part of his neighborhood because of a gas scare. Police found the body of Charles Krohn, 61, of New York Circle in a shower stall after venting the home because he left a note warning ..."
