Title,Date,Blurb
"Westmoreland County deputy charged with DUI, remains on job","Monday, May 07, 2018, by Jacob Tierney","A Westmoreland County Sheriff's deputy is charged by North Huntingdon Police with driving under the influence after crashing her car this weekend. Caitlyn Noel Kralovic, 27, of Rillton, had a blood alcohol content more than twice the legal limit, according to court documents. She's served as a deputy for four ..."
Older crafting arts new again at Creative Arts Festival,"Thursday, Mar 29, 2018, by Deborah Weisberg","Wool corsages, necklaces created with alcohol ink and new dimensions in fabric dyeing are just some of what's on the menu at the 14th annual Creative Arts Festival April 6 to 8 at the David L. Lawrence Convention Center in Pittsburgh. The event will feature a marketplace with more than ..."
Carnegie Mellon student charters 2 planes to deliver aid to Puerto Rico,"Friday, Oct 13, 2017, by Natasha Lindstrom","One Puerto Rican doctor is asking for 40 batteries to power lanterns positioned around his MRI machine. Centro Medico, one of the largest hospitals in San Juan, has been running on generators but needs a major resupply — everything from exam gloves, gauze and alcohol swabs to ventilators, oxygen tanks ..."
"Driver in wreck that killed Latrobe teen was drinking, speeding, police say","Saturday, Jun 22, 2013, by Paul Peirce","The 20-year-old driver of a car that crashed in Linn Run State Park, killing a Greater Latrobe Area High School sophomore, was under the influence of alcohol and driving too fast, state police in Greensburg said Friday. Ryan N. Pape of 746 Lemington St., Greensburg, was arraigned Friday on multiple ..."
Pitt's Sigma Chi chapter fourth across nation to be sanctioned in past 3 months,"Thursday, Jan 25, 2018, by Debra Erdley","A University of Pittsburgh fraternity, cited in the hospitalization of a Pitt student for alcohol poisoning last week, is the fourth Sigma Chi fraternity branch to be suspended or shuttered in the past three months. The Pitt incident happened days after Sigma Chi, one of the nation's oldest and largest ..."
"Ex-MLB star Albert Belle charged with indecent exposure, DUI","Monday, Mar 26, 2018, by Matt Rosenberg","Former Cleveland Indians star Albert Belle reportedly was arrested on numerous charges, Matt Rodewald of Fox 10 Phoenix reported. Belle, 51, was arrested and booked in the Maricopa County Sheriff's office on two counts of indecent exposure, one county of DUI and one count of extreme DUI (with a blood-alcohol ..."
"'Million Dollar Arm' good, but not a grand slam","Thursday, May 15, 2014, by Bob Cohn","The character of JB Bernstein in the film 'Million Dollar Arm' is far removed from Jon Hamm's signature role as Don Draper in the hit cable series, 'Mad Men.' Hamm's Bernstein is neither tortured, an alcoholic nor completely amoral. But like Draper, he is a rascal in dire need of ..."
Free overdose prevention training to be held in Monessen,"Tuesday, Jul 03, 2018, by Jamie Martines","The Drug and Alcohol Commissions of Fayette, Washington and Westmoreland Counties will host a free overdose prevention training session at 6 p.m. July 12 at Monessen High School. The session is open to the public and will include training on how to identify symptoms of an overdose and how to ..."
"Driver in wreck that killed Latrobe teen was drinking, speeding, police say","Saturday, Jun 22, 2013, by Paul Peirce","The 20-year-old driver of a car that crashed in Linn Run State Park, killing a Greater Latrobe Area High School sophomore, was under the influence of alcohol and driving too fast, state police in Greensburg said Friday. Ryan N. Pape of 746 Lemington St., Greensburg, was arraigned Friday on multiple ..."
Carnegie Mellon student charters 2 planes to deliver aid to Puerto Rico,"Friday, Oct 13, 2017, by Natasha Lindstrom","One Puerto Rican doctor is asking for 40 batteries to power lanterns positioned around his MRI machine. Centro Medico, one of the largest hospitals in San Juan, has been running on generators but needs a major resupply — everything from exam gloves, gauze and alcohol swabs to ventilators, oxygen tanks ..."
Older crafting arts new again at Creative Arts Festival,"Thursday, Mar 29, 2018, by Deborah Weisberg","Wool corsages, necklaces created with alcohol ink and new dimensions in fabric dyeing are just some of what's on the menu at the 14th annual Creative Arts Festival April 6 to 8 at the David L. Lawrence Convention Center in Pittsburgh. The event will feature a marketplace with more than ..."
MacKenzie's Pub provides both quality and quantity,"Wednesday, Aug 06, 2014, by Eric Felack","Background When the words tavern, bar, pub or inn are associated with a business, the emphasis is usually on the alcohol. But at MacKenzie's Pub in New Kensington, it's all about the food. Although MacKenzie's has a beautiful antique wood full-service bar, the patrons flock to the eatery for the ..."
"Lady Gaga, Bradley Cooper shine in first 'A Star Is Born' trailer","Thursday, Jun 07, 2018, by The Associated Press","LOS ANGELES — Lady Gaga and Bradley Cooper sing in the first trailer for the upcoming remake of the 1937 film 'A Star Is Born.' Cooper, who co-wrote and directed the film, is country singer-songwriter Jackson Maine. He's struggling with alcoholism until he meets Lady Gaga's character, Ally. They fall ..."
FBI executes federal search warrant at Ross apartment,"Thursday, May 10, 2018, by Brian C. Rittmeyer","FBI agents searched a Ross apartment Wednesday morning,Scott W. Brady, U.S. attorney for the Western District of Pennsylvania, said in a statement. The search at Bellwood Manor, 510 Bellwood Drive, also included the Bureau of Alcohol, Tobacco, Firearms and Explosives; Allegheny County Sheriff's Office; Pennsylvania Attorney General's Office and police ..."
Teacher at New Brighton charged with sex assault of 2 students,"Wednesday, Jul 09, 2014, by Margaret Harding","Two New Brighton School District seniors told police their substitute English teacher had sex with them and sent them nude photos, court records show. A judge on Tuesday arraigned Tiffany Leiseth, 26, of Moon on two counts of felony institutional sexual assault and one count of furnishing alcohol to minors. ..."
Judge approves $1.7 million sale of former Ligonier Valley school,"Tuesday, Jun 23, 2015, by Paul Peirce",A Westmoreland County judge gave formal approval Tuesday to the $1.7 million sale of the defunct Laurel Valley Middle/High School to a firm with plans to lease the building for use as a drug and alcohol treatment center. President Judge Richard E. McCormick Jr. gave the go-ahead for the sale ...
Boaters advised not to drink and kayak on Kiski River,"Monday, Jul 31, 2017, by Brian C. Rittmeyer and Leif Greiss","A Kiski Valley canoe and kayak vendor is advising boaters to be responsible, now that the state Fish andamp; Boat Commission is patrolling the Kiski River for those operating watercraft while under the influence of alcohol or other controlled substances. The River's Edge Canoe andamp; Kayak in Gilpin issued the ..."
3 killed in Bethel Park crash,"Tuesday, Jul 25, 2017, by Brian C. Rittmeyer and Megan Guza","Alcohol may have been involved in a crash that killed three women and critically injured a fourth early Tuesday morning in Bethel Park, Allegheny County Police said. According to county police, Bethel Park police and paramedics were dispatched to the 5600 block of Library Road shortly before 1 a.m. in ..."
"House approves bill for beer distributors to sell wine, liquor","Tuesday, May 23, 2017, by Kevin Zwick","The state House on Tuesday sent the Senate another liquor proposal, continuing its push for further changes to the state's alcohol laws. The bill would allow licensed beer distributors and importing distributors, known as wholesalers, to purchase a permit to sell unlimited quantities of wine and liquor. Beer distributor warehouses, ..."
Review: 'Perks' has some charm and innocence,"Thursday, Sep 27, 2012, by Michael Machosky","PG-13 for mature thematic material, drug and alcohol use, sexual content including references, and a fight — all involving teens; 3 1⁄2 (out of 4) 'The Perks of Being a Wallflower,' based on the beloved young-adult epistolary novel by Pittsburgh native Steven Chbosky, is a pitch-perfect take on the teen ..."
"Derry Area Middle School teacher's family sues bars, husband","Thursday, Jun 05, 2014, by Rich Cholodofsky","The family of a Derry Area Middle School teacher on Wednesday filed a lawsuit against her husband and three local bars they contend served him alcohol before and after police said he killed his wife. In the four-count wrongful death complaint, the parents of Rebecca Stahl contend the bars should ..."
